gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEx_95_CI_lo	deltaEx_95_CI_hi	deltaEy	deltaEy_err	deltaEy_95_CI_lo	deltaEy_95_CI_hi	region
ARMCX3-AS1	13.6868981254828	3.77014295852389	4.90350465869859	5.84832612689191	0.414942085171073	0.789674457029622	2.44396800537709	4.28503987921112	0.576885346529623	0.878007428757015	0.0130403820733298	0.387752074950215	0.526851257463062	0.35826266943341	0.438541705705739	-0.501279073749838	1.21780441261666	0.178562591974497	0.316916218694855	-0.44259319666742	0.799718380616413	NPX
ARMCX4	286.043390614378	31.4268494534733	-6.1928588067841	47.9005356753556	0.89884917981614	0.974563414719285	-32.0168853160849	35.0964876361224	0.376064399239219	0.80981658528061	-0.0384581181841035	0.524453906893613	0.626148570280187	-0.0216500678218182	0.167475876942216	-0.349902786628562	0.306602650984926	-0.111930169920436	0.123311106031094	-0.353619937741379	0.129759597900507	NPX
ARMCX5	400.07317730078	22.7689267713641	3.61442769570088	32.7299024337762	0.913530795816342	0.974563414719285	-12.0411819405428	23.9810390406452	0.62287848512693	0.883094168058247	-0.0057664943419391	0.434616037325844	0.56507730912934	0.00903441645372667	0.0818114052584842	-0.151315937852902	0.169384770760356	-0.0300974487262116	0.0599661008088352	-0.147631006311529	0.0874361088591054	NPX
ARMCX5-GPRASP2	154.540800873786	14.6275141145684	-6.45078457456733	21.1995253834209	0.765088322659887	0.939467427539634	2.02437783958035	15.5327883085385	0.898037635397329	0.958055002119428	-0.0125662182216486	0.452438384464062	0.576348509661116	-0.0417416277002194	0.137234414275265	-0.310721079679739	0.2272378242793	0.013099309878908	0.100516950961501	-0.183913914005633	0.210112533763449	NPX
ARMCX6	556.015805272301	36.6212496813007	5.92699922758227	57.2640241266854	0.918934913919383	0.974563414719285	30.2960244036941	41.9570697158369	0.481356251352444	0.838364961947509	-0.111553898412223	0.756496516449176	0.809057068460533	0.0106597675306723	0.102992314563005	-0.191205169012818	0.212524704074163	0.0544877036163693	0.0755455000385309	-0.0935814764591513	0.20255688369189	NPX
ASMTL	1051.84899144345	219.919102776634	789.372857871318	312.720630020177	0.0233610624734947	0.251715448151906	-116.616551870397	229.128872366876	0.61818719450282	0.879335580299391	0.366826387731857	0.0195769028095194	0.0654081016349059	0.75046215216508	0.336169594825854	0.0915697463064054	1.40935455802375	-0.110868150104289	0.219064229249036	-0.540234039432399	0.318497739223822	PAR1
ASMTL-AS1	125.275932622495	28.31630313358	50.9852932334927	43.9889761313118	0.264556295783409	0.662928857457263	-0.291256710676019	32.2305071363235	0.992908964654738	0.996047719646621	-0.0208105766148832	0.474664126326928	0.591272365453485	0.406983944690567	0.362986709180802	-0.304470005303804	1.11843789468494	-0.00232492151188919	0.257276666763567	-0.50658718836848	0.501937345344702	PAR1
ATG4A	407.441336178578	18.0050089103714	52.7628139221608	24.7090131918405	0.0496310012164637	0.350671500398293	-20.4858263609347	18.1041728189771	0.275589198828292	0.783402382736241	0.264551504752893	0.0557311771729563	0.14297700810443	0.129497940530598	0.0609137460473444	0.0101069982778026	0.248888882783393	-0.050279204739197	0.0444893307071713	-0.137478292925253	0.0369198834468587	NPX
ATP11C	1233.79600332065	46.7424229170857	11.8559970341728	69.3435113723646	0.866528533862649	0.961587369460432	43.5754285574476	50.8076507958058	0.4045787334502	0.82040604572162	0.0779765777509003	0.253171901638732	0.398796665351299	0.0096093657316635	0.0562045637036079	-0.100551579127408	0.119770310590735	0.0353181793750088	0.0412016764978481	-0.0454371065607733	0.116073465310791	NPX
ATP6AP1	1431.8073841086	93.1428800878472	172.755619545905	73.6095780857203	0.0330757369350859	0.303311545085575	-61.0502760521441	53.9333769604339	0.275424410889681	0.783402382736241	0.732892377840968	3.71145210616252e-05	0.00161128480800086	0.120655628308174	0.0520059641825236	0.0187239385104273	0.22258731810592	-0.0426386095851519	0.0377700265979876	-0.116667861717208	0.0313906425469039	NPX
ATP6AP2	1642.03693376477	110.075883993408	137.937977536431	122.376642611095	0.277383823620161	0.678534464068426	-1.53948719613063	89.6647660364308	0.986527795829803	0.993442710286554	0.474831371384878	0.00516302971965797	0.0337161486238271	0.0840041869339533	0.074739788377532	-0.0624857982860095	0.230494172153916	-0.000937547240548953	0.0546058517828771	-0.107965016734988	0.10608992225389	NPX
ATP7A	457.681621737956	34.7249503116112	4.98250961988215	51.0399308421946	0.923526653130733	0.974563414719285	-1.69228511555204	37.396707082615	0.964503196103123	0.982744391301291	-0.0470246084292592	0.549667136493046	0.643767760403541	0.0108864096420609	0.111521477701502	-0.207695686652882	0.229468505937004	-0.00369751599185023	0.0817094803903009	-0.16384809755684	0.15645306557314	NPX
ATRX	3846.45193857288	189.956585075475	-86.2262442152248	237.718798721812	0.721871497595611	0.923224378230588	-6.54383771827479	174.175398303664	0.970525673215339	0.98422721213132	0.246652075315223	0.0657661253691415	0.161972571623429	-0.0224170860814698	0.0618120124282591	-0.143568630440858	0.098734458277918	-0.00170126595178587	0.0452821719569613	-0.09045432298743	0.0870517910838583	NPX
AVPR2	31.3482532939605	5.04053624923127	-12.5404610007866	7.90296746495815	0.133408873581839	0.553872851201378	5.78356796223008	5.79046551383941	0.333728242882068	0.790180086669764	-0.0261008920451207	0.48927731842638	0.605972770809684	-0.400036993550853	0.260178740775844	-0.909987325471508	0.109913338369802	0.184494105875568	0.187081079745231	-0.182184810425084	0.551173022176221	NPX
BCAP31	2806.98196143091	208.899851657629	257.511814910388	296.598093750088	0.398953177872316	0.774544232716073	-142.241178975203	217.315969089529	0.522676706856889	0.859661117812525	0.0513576371880784	0.303331625754096	0.44317264644073	0.0917397469768978	0.105884754098769	-0.115794371056689	0.299273865010484	-0.0506740623665044	0.0775115924991222	-0.202596783664784	0.101248658931775	NPX
BCOR	3467.12038922667	340.409720713121	-324.35533388618	441.430683894407	0.473804005464131	0.826249147438126	233.229851674724	323.434097783503	0.481933943212046	0.838364961947509	0.23504099338608	0.0730380985589818	0.176850676847872	-0.0935517944211122	0.127649999794461	-0.343745794018256	0.156642205176032	0.067269037556191	0.093519598505456	-0.116029375514503	0.250567450626885	NPX
BCORL1	388.950654939649	45.6893821175079	19.9229277512473	57.0852377249536	0.731937719027333	0.932165912909431	-8.5919138304157	41.8260737958661	0.840005711609048	0.946314725075013	0.254372637406795	0.0612692512717954	0.152641891896785	0.0512222501703683	0.146890587657527	-0.236683301638385	0.339127801979122	-0.0220899842211317	0.1075669846651	-0.232921274164728	0.188741305722465	NPX
BEX1	26.938035353866	4.76706810560809	-9.3052592685084	7.42546002210308	0.229331849758042	0.653802303865689	0.359875436688506	5.44059815164744	0.948134922269309	0.972967027376362	-0.00973003323635857	0.444948360673326	0.569058585905648	-0.345431994066076	0.282346412137565	-0.898830961855703	0.207966973723551	0.0133593794781644	0.201980983434356	-0.382523348053173	0.409242107009502	NPX
BEX2	578.061868664141	47.3284563346641	55.899720741034	73.9666418968175	0.461507593696933	0.817174142789998	-80.0407473850135	54.1949958641642	0.160387423664388	0.766487988368487	-0.0149178117009057	0.458709433775258	0.577520703795293	0.0967019687187018	0.128200987007301	-0.154571965815608	0.347975903253012	-0.138463980628893	0.0944358629186608	-0.323558271949469	0.0466303106916817	NPX
BEX4	924.576904439237	76.3909862991668	93.5856968660156	118.539096520826	0.442126026350102	0.802895454979929	-94.4166263475981	86.8530148313297	0.294159507200276	0.783402382736241	-0.103115682024985	0.728323500057939	0.794702350696131	0.101220024442181	0.128481489086764	-0.150603694167876	0.353043743052238	-0.102118737656401	0.0943162683632031	-0.286978623648279	0.0827411483354767	NPX
BEX5	113.350730386596	19.4017146073067	-21.8993333738101	28.9800165179264	0.461549587680556	0.817174142789998	12.9272023587841	21.2335160155488	0.551758931862177	0.867033646807299	-0.0353568433173348	0.515490820274607	0.621209603812693	-0.193199755300384	0.257796564975582	-0.698481022652524	0.312081512051757	0.11404604376782	0.188340153438719	-0.255100656972068	0.483192744507709	NPX
BHLHB9	84.1340758678238	7.86508450336284	-23.6571496360195	11.1870163677228	0.0516066810623065	0.358749669965389	11.6563545969699	8.19667204341689	0.175462254546953	0.766487988368487	0.198384418497064	0.100444146955159	0.220067740527823	-0.281183924491966	0.135539826443959	-0.546841984322125	-0.0155258646618059	0.138544988778177	0.0982810488602818	-0.0540858669879753	0.331175844544329	NPX
BRCC3	1156.88689257602	56.4085624064491	54.2381258200247	88.1855736617326	0.547742734660198	0.858462249594711	-50.739644219499	64.6131374538199	0.444514519246173	0.831861543993861	-0.136868947720567	0.840639369346751	0.873049561899879	0.0468828250783043	0.0762608856547857	-0.102588510805076	0.196354160961684	-0.0438587769859833	0.0558917945622967	-0.153406694328085	0.0656891403561182	NPX
BRWD3	818.374906558441	63.4344203118615	-30.5829312561202	83.5504365019753	0.719445199618192	0.922859764986431	32.8548884938197	61.2169951826418	0.59934851912318	0.87863953126771	0.198077434393751	0.10070470032231	0.220067740527823	-0.0373703189223291	0.102134191688603	-0.237553334631992	0.162812696787333	0.0401465003759539	0.0748678184320682	-0.1065944237509	0.186887424502808	NPX
C1GALT1C1	648.928728325027	80.5763894964878	3.86781867410567	113.376286634684	0.973235373706917	0.984658324102538	-12.2784838382262	83.0702493406744	0.884462504972403	0.950631769683555	0.0371126843918061	0.332998088940638	0.473670548955164	0.00596031352177771	0.174714570137181	-0.336480243947096	0.348400870990652	-0.0189211592926679	0.128032918118355	-0.269865678804644	0.232023360219308	NPX
CA5B	292.924736310852	62.345191627487	6.99271301764563	85.5960065384098	0.935969869772329	0.974563414719285	85.298273710526	62.7157743190405	0.19389728877506	0.766487988368487	0.177536645293031	0.119426436409913	0.238299972651262	0.0238720468121373	0.292255770780928	-0.548949263918481	0.596693357542756	0.291195188172867	0.222891965739415	-0.145673064676386	0.728063441022119	NPX
CASK	759.558985321417	137.27607507551	-78.3188090225263	170.804638008292	0.653146052641375	0.89440117494227	43.8699349800899	125.147720824646	0.730803783887438	0.927691119262864	0.272240203147401	0.0518281901099499	0.136878332457512	-0.103110897950058	0.225644274370216	-0.545373675715682	0.339151879815566	0.0577571140989475	0.16509399552244	-0.265827117125035	0.38134134532293	NPX
CCDC120	276.38769838722	28.3239644847906	-23.868653853284	31.7462850909144	0.46377222532826	0.817174142789998	11.5380510440015	23.2603474361421	0.62705581879162	0.883206071565975	0.418999717525763	0.0106375480195444	0.0477581582960797	-0.0863593205940879	0.115201866658816	-0.312154979245367	0.139436338057191	0.0417458921338699	0.0842670686490055	-0.123417562418181	0.206909346685921	NPX
CCDC22	860.000096930915	66.9231397756596	-78.0877333653549	79.2721053679074	0.340218352494375	0.728510455868601	53.5608045293401	58.0822829370895	0.371043486861815	0.80981658528061	0.377242671376719	0.0174114928284878	0.0615110935170347	-0.0907996797256499	0.0924472744354377	-0.271996337619108	0.090396978167808	0.0622799982470732	0.0677111986079829	-0.0704339510245732	0.19499394751872	NPX
CD40LG	2948.58301196095	412.333215517165	349.087050983254	609.498144190668	0.575302780240225	0.860765315169163	162.242470484355	446.576301918747	0.721447710285503	0.926924125643603	-0.00784709788492788	0.440020189602653	0.566115527518637	0.118391461107651	0.207370782389207	-0.288055272375196	0.524838194590497	0.0550238775120854	0.151649881151248	-0.242209889544361	0.352257644568531	NPX
CD99	2571.23304991904	587.179062320682	1945.48948557217	856.311126540744	0.0382394494587314	0.317217149472948	-352.528775830627	627.41496397865	0.582500263819774	0.878007428757015	0.28074029086941	0.0477796826257781	0.12870652007319	0.756636776130979	0.375191353420019	0.0212617234277417	1.49201182883422	-0.137104948865575	0.246013789172123	-0.619291975642936	0.345082077911785	PAR1
CD99L2	582.125173517149	36.480312128186	-31.4063612621621	54.9755153938326	0.576270759974936	0.860765315169163	1.20479861205716	40.2802905876851	0.976532871564801	0.987994524986924	-0.0775182415304119	0.644335811946445	0.725088080806574	-0.0539512164925074	0.0944998382369854	-0.239170899436999	0.131268466451984	0.00206965557730114	0.0691953606897191	-0.133553251374548	0.137692562529151	NPX
CDK16	1208.24937802355	72.1607152922593	213.143585725652	86.2954062125462	0.0260021494774497	0.260626195925135	26.0348188643531	63.2282210311691	0.686339353390014	0.915827434399678	0.593799328097696	0.000804085316537708	0.0110567692954191	0.176406948435025	0.0721947360115538	0.0349052658523796	0.31790863101767	0.0215475541207732	0.0523462605627592	-0.0810511165822349	0.124146224823781	NPX
CENPI	92.7796237691375	20.4198926941564	-33.2971215590411	16.1629723042597	0.057179923425458	0.365098051186912	12.6532709730447	11.8425305613292	0.302207077898745	0.783402382736241	0.724799491635857	4.62539263257674e-05	0.00165646938254957	-0.358883989893017	0.191278402717615	-0.733789659219541	0.0160216794335075	0.136379847848162	0.131123247508626	-0.120621717268744	0.393381412965068	NPX
CETN2	277.945532723451	22.2125805019476	23.4609601726294	32.8960400709454	0.486679563293782	0.835692795934741	-14.6330977556381	24.102767272837	0.552855866466277	0.867033646807299	-0.0443798469015206	0.541812807760743	0.63803639383847	0.0844084808370441	0.118546349094637	-0.147942363388444	0.316759325062532	-0.0526473572439018	0.0868196010550374	-0.222813775311775	0.117519060823972	NPX
CFP	76.0724431301001	6.4683008855838	-32.0555234106971	9.19772752524819	0.00332322512337356	0.0879118297779997	13.5669895814034	6.73912986188957	0.0624030867853658	0.766487988368487	0.422285299841955	0.0102162434832352	0.0468122872169299	-0.421381542273794	0.126104552146947	-0.668546464481811	-0.174216620065777	0.178343024401109	0.0898768194442431	0.00218445829039232	0.354501590511825	NPX
CH17-340M24.3	28.286014849792	4.89035749972167	-7.44530386116051	6.86900885645139	0.295525366876747	0.679897201411724	1.94948289374558	5.03288911081831	0.703938766109122	0.919386691494035	0.120768924584058	0.186032807971328	0.335727193160788	-0.263215016349865	0.247068273643127	-0.747468832690394	0.221038799990665	0.068920380056999	0.178327071883432	-0.280600680834528	0.418441440948526	NPX
CHIC1	574.779580974976	28.6913982509331	-41.3478924402572	42.5388993971947	0.346463936857239	0.728510455868601	15.4889644291661	31.1680430228678	0.626428571126787	0.883206071565975	-0.00652882104700803	0.436591053225221	0.56507730912934	-0.0719369542844934	0.0740961282378596	-0.217165365630698	0.0732914570617114	0.0269476594886908	0.0542427607062118	-0.0793681514954843	0.133263470472866	NPX
CHM	611.652822730186	25.4057129815165	159.974017994608	37.6193192231813	0.000695296800588948	0.033296991228204	-25.8537953576808	27.5634907497498	0.363117024701683	0.80981658528061	0.565430903634079	0.00131402528705787	0.0134844023505224	0.261543823636004	0.0624564111900574	0.139129257703492	0.383958389568517	-0.0422687420002074	0.0450981351084169	-0.130661086812704	0.0461236028122897	NPX
CHST7	313.635329616145	54.0072424942128	73.779401949156	61.616103880093	0.249729495291229	0.662928857457263	-38.2577929891249	45.1458172131947	0.410075216339126	0.82040604572162	0.397723582120208	0.0137379300061128	0.0533427732669785	0.235239448436673	0.20059046371477	-0.157917860444276	0.628396757317621	-0.121981771109614	0.145468160677599	-0.407099366037708	0.16313582381848	NPX
CLCN5	227.86211140602	28.194404144913	3.33258667321936	40.7437029432158	0.935892050663259	0.974563414719285	-13.7285990889108	29.8527113827689	0.652199194710334	0.899205441280373	0.0299840865837199	0.348602974971225	0.487061141434274	0.0146254533176037	0.178817747757879	-0.335857332287839	0.365108238923047	-0.0602495913173047	0.131224109730829	-0.31744884638973	0.19694966375512	NPX
CLIC2	24.3166267865527	4.93404477258104	-26.4517095930054	7.38183678153027	0.00271686330289332	0.0822246267739205	22.9771419394186	5.40863561716165	0.000701223305899204	0.151113622421279	0.472968278608812	0.00529603741944485	0.0337437641078058	-1.08780341225755	0.37533308632158	-1.82345626144785	-0.352150563067252	0.944914857685979	0.293656014125453	0.369349070000092	1.52048064537187	NPX
CMC4	118.550601300268	22.0791248637048	-28.1088608893435	33.6986232676367	0.41729689364098	0.789674457029622	12.7347109200843	24.6908160460395	0.613535238606033	0.87863953126771	-0.0819250818029211	0.658563283565206	0.737248766796373	-0.237104329974243	0.287664758774929	-0.800927257173103	0.326718597224618	0.107420044946289	0.20923104622129	-0.302672805647439	0.517512895540016	NPX
CNKSR2	451.118320854795	31.9062496110929	-48.3412785486879	41.6894847440156	0.264355401898043	0.662928857457263	-17.1089207781082	30.5456810711083	0.583673741140784	0.878007428757015	0.371943537245602	0.0184864028487091	0.0632352351412193	-0.107158757057548	0.09272390102835	-0.288897603073114	0.0745800889580181	-0.037925572931043	0.0677641285982333	-0.17074326498358	0.0948921191214942	NPX
COX7B	1720.26427289713	310.770820992462	-523.288112014532	487.170437394743	0.29973694568574	0.68352710894473	232.544347321236	356.947390914163	0.524592728926878	0.859661117812525	-0.113279545957494	0.762268040488932	0.813211696660222	-0.304190536453596	0.288477548589413	-0.869606531688844	0.261225458781653	0.135179432012271	0.208927781126167	-0.274319018995017	0.544677883019558	NPX
CSF2RA	63.7310882311245	28.4641351707363	-43.491308144088	35.3457291399194	0.237474718453906	0.656100023420727	47.2850156532986	25.8976424430081	0.0878457363199655	0.766487988368487	0.296312111756074	0.0410432149300529	0.113395036120851	-0.682419041494541	0.632838837264493	-1.92278316253295	0.557945079543864	0.741945837827478	0.524343239350789	-0.285766911300069	1.76965858695502	PAR1
CSTF2	1624.14032043256	90.671095363642	201.630065476445	141.582249849528	0.174882236154664	0.579797403601502	-200.667109341182	103.736620296187	0.0721567314475664	0.766487988368487	0.0405951834680274	0.325559640089516	0.46462319496219	0.124145717546588	0.0874487331026377	-0.0472537993345823	0.295545234427758	-0.123552815490559	0.064243071791836	-0.249469236202558	0.00236360522143908	NPX
CTPS2	195.320200592618	14.2262080495964	40.8394942333703	20.5093088289211	0.0649868570834826	0.380718376757639	-22.0175595133777	15.0270700231433	0.163513828766643	0.766487988368487	0.196421565064195	0.102119601173004	0.220067740527823	0.209089966677589	0.106102148755086	0.00112975511762006	0.417050178237557	-0.112725460277916	0.0773724224951889	-0.264375408368486	0.038924487812654	NPX
CUL4B	1349.14944300577	90.7641981382326	4.3357499581581	70.9338892978977	0.95206759177537	0.974563414719285	34.6037226197069	51.9729129043244	0.515646028593799	0.859661117812525	0.730119878178616	4.00521432495626e-05	0.00161128480800086	0.00321369139692818	0.052577191793145	-0.099837604517636	0.106264987311492	0.0256485467930173	0.0385613500710638	-0.0499316993462677	0.101228792932302	NPX
CXCR3	840.857043965531	125.102638183667	213.014360092287	193.190032060912	0.287571057933438	0.678534464068426	-90.4297018983868	141.549389292869	0.532551086904743	0.859661117812525	-0.0785998036442808	0.647816738447995	0.72710680799762	0.253330053688673	0.2328246956442	-0.20300634977396	0.709666457151305	-0.107544680213315	0.169098127823048	-0.438977010746489	0.223887650319858	NPX
