pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ADIPOGENESIS	0.136708860759494	0.257012658227848	0.191892240384838	0.248745487615144	1.17620656015829	151	TOB1 RAB34 PFKFB3 PDCD4 NKIRAS1 LTC4S SLC25A10 BCL6 IDH3A CRAT STOM ATL2 PIM3 BAZ2A DHCR7 FAH GADD45A CD151 STAT5A SLC25A1 RREB1 ABCB8 AGPAT3 CPT2 SLC19A1 IFNGR1 POR REEP6 DGAT1 UCK1
HALLMARK_ALLOGRAFT_REJECTION	0.00195995559267846	0.0131597018365554	0.431707695803346	-0.361190845210624	-1.59716767613381	145	CTSS IL1B SPI1 LYN HLA-DOA IRF8 CD1D GCNT1 CD86 HDAC9 GBP2 PF4 EIF4G3 HLA-DMB HLA-DRA STAT1 IL2RA IL15 TLR1 FGR BCAT1 RIPK2 MTIF2 NPM1 HLA-DQA1 CD74 IFNAR2 HLA-DMA NCR1 SIT1 MAP3K7 LY86 IRF4 SOCS5 LCP2 UBE2D1 EIF3D CCR5 IGSF6 TRAT1 GZMB CRTAM IL18 CDKN2A HCLS1 CD8B CCL4 LY75 IL10 CCR2 PTPRC PTPN6 ETS1
HALLMARK_ANDROGEN_RESPONSE	0.96027633851468	0.96027633851468	0.0408229003677776	-0.178435010313273	-0.705353740194201	74	TSC22D1 MAK ITGAV NCOA4 SEC24D ELOVL5 XRCC5 CENPN PDLIM5 NGLY1 INPP4B RRP12
HALLMARK_APICAL_JUNCTION	0.605704697986577	0.764364221249218	0.0607719451853533	-0.220957924082543	-0.928402836193894	103	SKAP2 LIMA1 CD34 SYK CD86 JAM3 VCAN YWHAH PTEN EXOC4 EPB41L2 AMIGO2 RSU1 SIRPA CAP1 MYL12B TGFBI VASP ITGB1 RRAS NF1 FSCN1 ARPC2 THBS3 VCL NLGN2 TIAL1 CDK8 TSC1
HALLMARK_APICAL_SURFACE	0.511363636363636	0.686688311688312	0.0847985102819124	0.298452526558308	0.961912685765009	23	B4GALT1 TMEM8B CROCC IL2RB GSTM3 EPHB4 CD160 GATA3 HSPB1 MAL LYPD3 MDGA1
HALLMARK_APOPTOSIS	0.835443037974684	0.853604843148046	0.0650877566917313	0.18667501228402	0.853441418144362	122	SLC20A1 PDCD4 SC5D CDKN1B TIMP2 RELA BMF GNA15 ERBB2 BTG2 GADD45A SQSTM1 TSPO ENO2 GADD45B PPP3R1 IFNGR1 CDC25B MADD ADD1 CREBBP SOD2 ETF1 DAP SATB1 CASP2 PTK2 PLCB2 CDKN1A
HALLMARK_BILE_ACID_METABOLISM	0.126495726495727	0.257012658227848	0.161978948883402	-0.320579064494607	-1.25183808998345	69	HSD17B4 ACSL5 CAT RXRA ALDH9A1 HSD17B11 HACL1 PECR NEDD4 OPTN ABCD2 PFKM NR3C2 RETSAT SLC22A18 IDH1 SCP2 PEX11G ISOC1 PEX12
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00548191876932491	0.0247016284150145	0.407017918923954	0.413370414585707	1.63809787536482	57	GSTM2 LDLR FASN SC5D SREBF2 CYP51A1 ABCA2 FBXO6 SCD DHCR7 PNRC1 ETHE1 CD9 SQLE FADS2 TM7SF2 TRIB3 IDI1 TP53INP1 CXCL16 ERRFI1 MVD
HALLMARK_COAGULATION	0.13573883161512	0.257012658227848	0.156312403073186	-0.33967476218321	-1.26049967809071	52	SERPINA1 CFH LTA4H PLEK PF4 KLKB1 CFD CTSO DUSP6 MSRB2 PREP
HALLMARK_COMPLEMENT	0.00017968527747407	0.00168904160825625	0.518848077743792	-0.393805505215106	-1.73469876481078	133	CTSS CASP1 CASP4 LYN SERPINA1 FCER1G GNB4 CFH LTA4H S100A9 PLEK HSPA1A KLKB1 GCA FCN1 CTSO IRF2 GNG2 DGKH DUSP6 ANXA5 S100A12 CTSC PLSCR1 CASP10 PREP LAP3 PIK3CG F5 PSMB9 CASP7 GNGT2 LCP2 PSEN1 ERAP2
HALLMARK_DNA_REPAIR	0.802325581395349	0.844500419815281	0.0472587336673259	-0.194244929276737	-0.852433268682453	137	CSTF3 POLD3 TAF12 PRIM1 NUDT9 SF3A3 POLH PCNA SNAPC5 PNP GTF2H1 NT5C3A ARL6IP1 ERCC8 SMAD5 SAC3D1 POLR3GL BOLA2 RPA2 GMPR2 NPR2 POLR3C UMPS SUPT4H1
HALLMARK_E2F_TARGETS	0.0229692446880608	0.0674721562711785	0.352487857583619	-0.303351510743181	-1.36921497022461	165	PAN2 EXOSC8 EZH2 POLD3 UBE2T CHEK2 HELLS PTTG1 PCNA ZW10 RAD51C MCM3 NASP MLH1 STMN1 PRIM2 SMC6 RACGAP1 RPA1 CCNB2 ANP32E AK2 MSH2 CDKN2C IPO7 CKS2 TMPO HNRNPD DNMT1 CCP110 DEK NOP56 RPA2 SRSF1 HMGB2 RFC1 MKI67 EED RFC3 UNG CDKN2A TOP2A TP53 NOLC1 AURKA SPAG5 MXD3 RPA3 ING3 CTCF CKS1B TIMELESS RAD50 UBR7 RAN WEE1 LUC7L3 EIF2S1 NCAPD2 CDK1 NUDT21 SMC4 BARD1 MCM7 ORC2 ASF1B PAICS
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.38659793814433	0.550609184629803	0.0847985102819124	-0.265984608500064	-1.03437566943319	67	PRSS2 BASP1 ITGAV ANPEP VCAN CADM1 IL15 COPA SGCB CXCL8 CALU IGFBP3 MEST PFN2 COL5A3 TGFBI ITGB1 VIM
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.000140455091741682	0.00165034732796477	0.518848077743792	0.392067732004431	1.79614168989876	116	CELSR2 SEC14L2 TOB1 RAPGEFL1 FASN DHRS3 SLC7A5 MREG B4GALT1 KLF10 AMFR MUC1 SIAH2 NXT1 NBL1 FLNB TGIF2 NCOR2 DHCR7 PPIF CHPT1 PODXL CANT1 AREG XBP1 FKBP5 SULT2B1 FARP1 SNX24 KDM4B RPS6KA2 BHLHE40 MYBL1 ISG20L2 FAM102A ELF1 SLC1A4 SFN TJP3 SLC19A2 SLC16A1 MYBBP1A
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0361952682174418	0.100069270954104	0.321775918075361	0.296229652669112	1.34140150050889	109	CELSR2 TOB1 MAPK13 RAPGEFL1 PDCD4 SLC7A5 PERP AMFR SIAH2 NXT1 NBL1 FLNB NCOR2 DHCR7 PPIF DUSP2 CHPT1 AREG XBP1 MDK FKBP5 SULT2B1 CD9 GALE FARP1 RPS6KA2 STIL
HALLMARK_FATTY_ACID_METABOLISM	0.0136348930692896	0.0432398516989011	0.380730400722792	-0.341626035192959	-1.4620911584796	117	HADHB RDH11 ACSM3 G0S2 HSD17B4 CD1D DECR1 ACSL5 SUCLG1 ALDH3A2 ALDH9A1 HSD17B11 BCKDHB YWHAH FH RAP1GDS1 ELOVL5 HSDL2 METAP1 MCEE HIBCH SDHA BPHL ACADM HSD17B7 UBE2L6 ECI2 HMGCL OSTC ACAA2 MDH1 SDHD RETSAT IDH1 PDHB
HALLMARK_G2M_CHECKPOINT	0.377049180327869	0.550609184629803	0.0835990603684159	-0.230009349297062	-1.02901567714733	153	EZH2 UCK2 FANCC PTTG1 HSPA8 CBX1 PURA MCM3 NASP TFDP1 STMN1 DR1 PRIM2 RACGAP1 BUB3 SMC2 HNRNPU CCNB2 SAP30 CDKN2C CASP8AP2 MNAT1 CKS2 TPX2 NCL TMPO HNRNPD NUSAP1 ATF5 KPNB1 RPA2 ORC5 DTYMK SRSF1 PRMT5 MKI67 E2F2 SLC7A1
HALLMARK_GLYCOLYSIS	0.235864297253635	0.39281122150789	0.110564716336619	-0.255360195340938	-1.12085920116291	130	RRAGD GALK2 GCLC PFKP BPNT1 ANKZF1 COPB2 VCAN NASP ALDH9A1 GLCE HDLBP STMN1 FAM162A PAM CYB5A PGM2 HS2ST1 ME2 UGP2 IGFBP3 RPE SAP30 NDUFV3 PC MDH1 TGFBI IDH1 AGL GOT1 TGFA PPP2CB
HALLMARK_HEME_METABOLISM	0.720812182741117	0.826296892410548	0.0725351864394589	0.192660375387748	0.897925312590264	138	DMTN KHNYN ADD2 ARL2BP FOXJ2 KLF3 SLC11A2 FBXO34 BTRC RBM38 GYPC RNF19A EZH1 BTG2 ELL2 ADIPOR1 NUDT4 PRDX2 FECH LPIN2 DCUN1D1 HEBP1 CDR2 ABCB6 TSPO2 ADD1 MFHAS1 SDCBP NFE2L1 GLRX5 SLC25A38 MAP2K3 LRP10 BSG SIDT2 FOXO3 TCEA1 CCND3 SLC2A1 ISCA1 RAD23A HAGH ANK1
HALLMARK_HYPOXIA	0.680412371134021	0.799484536082474	0.0762797180809272	0.198018804688004	0.913087655410704	129	FOSL2 AMPD3 PFKFB3 TGFB3 CDKN1B SIAH2 JMJD6 NDRG1 MAFF PIM1 FBP1 NDST2 PNRC1 DPYSL4 SLC25A1 ENO2 SULT2B1 DDIT4 TPD52 BHLHE40 IRS2 S100A4 PHKG1 LDHA PFKL ILVBL ERRFI1 LDHC PDK1 GAPDH CDKN1A PDGFB ZFP36 TNFAIP3 SLC37A4 SLC2A3 B3GALT6 MT2A BTG1 FOXO3 SLC2A1 GPI TIPARP KLHL24 GYS1 ZNF292
HALLMARK_IL2_STAT5_SIGNALING	0.00873915527509371	0.0315954075330311	0.380730400722792	0.30645165629648	1.44823054577068	152	COL6A1 HOPX FURIN SNX9 NT5E DHRS3 CCR4 MYO1C PHLDA1 TWSG1 HIPK2 PRNP MAP3K8 ICOS MUC1 NFKBIZ POU2F1 CKAP4 NDRG1 MAFF PIM1 IL4R FAH MAPKAPK2 CD81 RHOH SYT11 CAPG IL2RB XBP1 SOCS1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0715532286212915	0.168150087260035	0.222056046145248	-0.368329980354158	-1.38473521101176	57	CSF2RB IL1R1 IL1B HMOX1 LTBR PTPN2 PF4 STAT1 CSF3R IL2RA IRF9 CD14 IL15RA
HALLMARK_INFLAMMATORY_RESPONSE	0.49748743718593	0.686688311688312	0.0702812841717392	-0.230256841454014	-0.98963652293108	119	IL1R1 RNF144B IL1B C5AR1 LYN NMI FPR1 CSF3R MEFV IL15 TLR1 SLAMF1 RIPK2 CXCL8 TNFSF10 CD14 RTP4 IL15RA SLC31A1 LCP2 PSEN1 NAMPT IL18R1 FZD5 KLF6 TNFRSF9 IL18 LAMP3 SLC7A1
HALLMARK_INTERFERON_ALPHA_RESPONSE	3.36106137985827e-06	7.89849424266694e-05	0.627256739718528	-0.499134934601851	-2.03022342950094	86	CASP1 NMI GBP2 USP18 PSME2 IFI30 TRIM5 IFIT2 GBP4 SP110 OAS1 SAMD9L IRF2 IL15 IFIT3 RIPK2 MX1 CD74 TRIM21 PLSCR1 IRF9 LAP3 RTP4 NUB1 IFI44L HERC6 PSMB9 UBE2L6 TRIM14 PARP9 SAMD9 IFI44 LPAR6 LAMP3 MVB12A IFITM2 TDRD7 IFITM3 IFI35
HALLMARK_INTERFERON_GAMMA_RESPONSE	9.16719642951211e-09	4.30858232187069e-07	0.747739663149885	-0.45913515287075	-2.08101189841752	173	CSF2RB CASP1 CASP4 TNFAIP2 NMI FPR1 KLRK1 FGL2 IRF8 CFH CD86 PFKP MX2 USP18 OAS2 PTPN2 PSME2 IFI30 IFIT2 GBP4 STAT1 SP110 IDO1 DDX58 SELP SAMD9L ARL4A IRF2 PNP BPGM IL15 SLAMF7 XAF1 IFIT3 RIPK2 MX1 HLA-DQA1 CD74 TRIM21 IFNAR2 HLA-DMA PLSCR1 IRF9 CIITA ZBP1 TNFSF10 LAP3 IFIT1 RTP4 IL15RA HLA-DRB1 IFI44L HERC6 PSMB9 UBE2L6 TRIM14 IL18BP CASP7 IRF4 SAMHD1 LCP2
HALLMARK_KRAS_SIGNALING_DN	0.645011600928074	0.77732167291332	0.0736212741014394	0.224180369397814	0.89833626343158	61	CELSR2 SLC5A5 SNN ZBTB16 BTG2 KMT2D PDCD1 STAG3 UPK3B CLSTN3 SGK1 MFSD6 SKIL GP1BA EFHD1 NRIP2
HALLMARK_KRAS_SIGNALING_UP	0.0513698630136986	0.134132420091324	0.261663521711573	-0.327229864933874	-1.35836729205115	96	CTSS IL1B F13A1 PPBP FCER1G KLF4 IRF8 CFH G0S2 CDADC1 HDAC9 TRIB1 LY96 TRIB2 PTCD2 BPGM HKDC1 DUSP6 SDCCAG8 LAT2 IGFBP3
HALLMARK_MITOTIC_SPINDLE	0.59344262295082	0.764364221249218	0.060640400949416	-0.21093956075782	-0.941657419294318	152	KIF3B ARHGEF12 ARHGAP10 PCNT EPB41L2 CCDC88A RALBP1 CNTRL RACGAP1 SPTAN1 ECT2 ARHGEF3 NET1 PDLIM5 CCNB2 NEDD9 AKAP13 CEP192 PKD2 SAC3D1 TPX2 CNTROB NUSAP1 DOCK2 TRIO NF1 FSCN1 RFC1 CDK5RAP2 GSN VCL TOP2A TSC1 TUBGCP5 KIF1B AURKA TUBD1 APC KNTC1 YWHAE CENPJ NEK2 KIFAP3 CDK1 MAPRE1 LRPPRC KLC1 ABI1
HALLMARK_MTORC1_SIGNALING	0.109149277688604	0.233182547789289	0.169570644405628	-0.264707793410328	-1.20609226959388	179	SKAP2 RDH11 TXNRD1 FGL2 GCLC LTA4H CCT6A ASNS PSMA4 COPS5 IFI30 EIF2S2 MLLT11 IMMT DAPP1 PNP PSAT1 GTF2H1 PSMG1 BCAT1 ELOVL5 ACTR3 RPA1 CTSC PITPNB PHGDH PPA1 GBE1 TBK1 CYB5B USO1 NMT1 NFIL3 M6PR NAMPT IDH1 SSR1 DHFR CCNG1 GOT1 ATP6V1D DDIT3 SEC11A MTHFD2L UNG HSPD1
HALLMARK_MYC_TARGETS_V1	0.00578123218223744	0.0247016284150145	0.407017918923954	-0.323103395626239	-1.48457629371695	185	CCT5 PSMA4 COPS5 EIF2S2 CCT4 PCNA TFDP1 SERBP1 CDK2 PWP1 UBA2 SRSF3 HSP90AB1 UBE2L3 NPM1 BUB3 HNRNPA2B1 HNRNPR HNRNPU RPL6 XPOT PRDX3 SRSF7 EIF4G2 CLNS1A HDAC2 CBX3 PSMD1 HNRNPD HNRNPA1 SNRPD3 EIF3D KPNB1 DEK NOP56 AP3S1 SRSF1 RPS6 VDAC3 PSMA6 CCT3 HSPD1 AIMP2 HDDC2 HNRNPA3 SET STARD7 YWHAQ APEX1 HNRNPC EEF1B2 NOLC1 PSMA2 PSMA1 ODC1
HALLMARK_MYC_TARGETS_V2	0.75990675990676	0.830595760828319	0.0656813601934011	0.214256649415918	0.849052931237851	57	MAP3K6 DUSP2 SUPV3L1 GRWD1 PRMT3 SLC19A1 PES1 PPRC1 PPAN IMP4 NOC4L MYBBP1A WDR74 MYC SRM WDR43 MRTO4 TBRG4 SLC29A2 RABEPK GNL3 NOP16
HALLMARK_MYOGENESIS	0.108173076923077	0.233182547789289	0.211400189384923	0.278939169369827	1.2194517059725	91	SPEG SORBS3 VIPR1 MYO1C PRNP COL6A2 NOTCH1 MEF2D CNN3 CRAT SCD MAPRE3 TCAP DMPK GADD45B LPIN1 TPM2 TSC2 FLII TGFB1 BHLHE40
HALLMARK_NOTCH_SIGNALING	0.275395033860045	0.431452219714071	0.122679189568808	0.369689121760406	1.14115849152918	20	DLL1 NOTCH1 PPARD ARRB1 KAT2A
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00831792411661735	0.0315954075330311	0.380730400722792	-0.321724600840687	-1.45802028579219	171	HADHB NDUFB5 DECR1 NDUFS4 SUCLG1 HADHA BDH2 SLC25A12 NDUFA9 IMMT NDUFS1 FH ETFA COX11 CYB5A NDUFB3 MTRR COX15 ALDH6A1 MRPS11 NDUFB1 SDHA UQCRC2 PRDX3 MRPL15 ACADM MTRF1 CASP7 ACAA2 MDH1 SDHD RETSAT LDHB ATP6V0E1 IDH1 ATP1B1 PDHB ACAT1 VDAC3 ATP6V1D MTX2 ATP6V1C1 NNT COX10 TIMM13 DLAT MRPL35 ECHS1 SLC25A20 NQO2
HALLMARK_P53_PATHWAY	0.74234693877551	0.830595760828319	0.0713052987340038	0.191301452990481	0.903741171606046	153	TOB1 PERP ADA NINJ1 NOTCH1 ZFP36L1 NDRG1 STOM RRP8 ZBTB16 BTG2 GADD45A CD81 SOCS1 PPM1D SLC3A2 ACVR1B MXD4 FUCA1 DDIT4 POM121 HRAS IER5 TGFB1 TRAF4 TRIB3 S100A4 SLC35D1 TAX1BP3 HDAC3 SESN1 TRIAP1 PIDD1 SFN SLC19A2 SEC61A1 PLK3 CDKN1A F2R PRKAB1 EI24 PRMT2 RPL18 PITPNC1 BTG1 FOXO3 EPHX1 CCND3 PMM1 DRAM1 VWA5A RAP2B
HALLMARK_PEROXISOME	0.186978297161937	0.337999229485039	0.128788713061714	-0.288308531819583	-1.1703700379172	81	RDH11 HSD17B4 ACSL5 CAT CADM1 ALDH9A1 HSD17B11 SLC25A17 YWHAH ELOVL5 ITGB1BP1 ABCD2 MSH2 PEX2 ECI2 HMGCL RETSAT ABCC5 IDH1 SCP2
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.617996604414261	0.764364221249218	0.0603786357920401	-0.223273903050747	-0.908163059216306	86	RALB THEM4 DAPP1 PTEN CDK2 ACTR3 MAPK1 ATF1 TBK1 MAP2K6 MAP3K7 PRKAG1 NOD1 ITPR2 PLA2G12A SMAD2 DDIT3 ARPC3 DUSP3 HSP90B1 ACTR2 TNFRSF1A
