gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEx_95_CI_lo	deltaEx_95_CI_hi	deltaEy	deltaEy_err	deltaEy_95_CI_lo	deltaEy_95_CI_hi	region
ARSD	2068.69312954585	246.064801415219	651.222798301768	143.63327013474	2.6507570685334e-05	0.000516266495728648	-146.841008262049	134.1169979658	0.277740755388045	0.956601290183505	0.715166285811293	4.11954607077026e-16	2.67443546499212e-15	0.314799130427206	0.0788851738011472	0.160184189776958	0.469414071077455	-0.0709824991270144	0.0653792229398002	-0.199125776089023	0.0571607778349939	NPX
ASMTL	458.825716939938	83.7210806277306	364.806697182888	48.7404112013376	2.84510697557581e-10	1.66235536144358e-08	401.314475617005	45.5111662068953	1.33867831851189e-12	1.82506477423787e-10	0.789438635398832	3.86711727034081e-20	1.12975068826385e-18	0.795087728769665	0.179811554534117	0.442657081882795	1.14751837565653	0.874655584463543	0.187909276184797	0.506353403141341	1.24295776578574	PAR1
ASMTL-AS1	169.607281079205	28.8653616589649	159.094214578684	21.4648684547466	3.81519990480946e-10	1.95052095133384e-08	131.730623082935	20.0427360330991	1.10465047988257e-08	5.64752557839964e-07	0.692777339120632	4.13399614004014e-15	2.08701420271426e-14	0.938015240656968	0.203719181804785	0.538725644319589	1.33730483699435	0.776680235923467	0.177304163331964	0.429164075792818	1.12419639605412	PAR1
ATG4A	298.037649363227	31.0967355097441	-16.3504755187795	22.0651071877283	0.461440246971548	0.841331651163665	-11.1939443454692	20.6032065762733	0.588833164910725	0.986207762479453	0.540027055109612	7.61709678198532e-10	1.8008049617526e-09	-0.0548604364371857	0.0742555799851635	-0.200401373208106	0.0906805003337348	-0.0375588264415106	0.0692405295205429	-0.173270264301775	0.0981526114187534	NPX
ATP11C	603.804302454068	51.9079814403473	-26.9300207348289	46.2139016737659	0.562158075716741	0.858849622422257	-26.3535877572454	43.1520479270425	0.543585592627041	0.986207762479453	0.228457112257013	0.00158039248381471	0.00186276808611014	-0.044600577745763	0.0766338601469974	-0.194802943633878	0.105601788142352	-0.0436459091962998	0.0715653737270129	-0.183914041701245	0.0966222233086454	NPX
ATP6AP1	6277.75138197748	710.700647637003	-49.1277696065246	352.022226284598	0.889453860018866	0.96669997097032	61.3467199418151	328.699361660699	0.852546731324884	0.986207762479453	0.759245172206458	2.39118293665993e-18	3.49283507533539e-17	-0.00782569531943608	0.056081570930318	-0.117745574342859	0.102094183703987	0.00977208497264364	0.0523710965211259	-0.0928752642087631	0.11241943415405	NPX
ATP6AP2	5503.89702358025	759.615092766366	767.336366475023	415.596811865065	0.0695402700409971	0.407308921379027	587.52785739133	388.061879529808	0.135025524461796	0.821766618927664	0.707835143247632	8.9451052937086e-16	5.46051950018928e-15	0.139416919173367	0.0779225760757061	-0.013311329935017	0.292145168281751	0.106747610806342	0.0720295289645414	-0.034430265964159	0.247925487576843	NPX
ATP7A	411.515239954315	34.5240586255181	-27.7895158638196	31.1860506050188	0.376272557507764	0.787670822081105	-8.87782543580532	29.1198514218261	0.761468608930003	0.986207762479453	0.204561517068425	0.00342727118423343	0.00391551372723875	-0.0675297368498544	0.0759949361334338	-0.216479811671385	0.0814203379716758	-0.0215735034182231	0.070785652768932	-0.16031338284533	0.117166376008884	NPX
ATRX	4497.20561964561	474.899408695298	-252.922929173846	350.787996138105	0.473568302531774	0.841331651163665	-404.433150708282	327.546904142388	0.221515186694997	0.924486850594424	0.492532509200015	1.36499655143631e-08	2.72333458310952e-08	-0.0562400189284157	0.0782270856498262	-0.209565106802075	0.0970850689452437	-0.0899298775536424	0.0734499253952083	-0.233891731328251	0.0540319762209658	NPX
AVPR2	100.761409161194	11.9775230691864	-16.6200108619969	6.89313207273364	0.018832778766163	0.179130384078155	-1.84643982987467	6.43643481283662	0.775150901603389	0.986207762479453	0.683180254950233	1.05316076450983e-14	4.63164250198407e-14	-0.16494420830706	0.0711647391683176	-0.304427097076963	-0.0254613195371576	-0.0183248710517815	0.0639151049558636	-0.143598476765274	0.106948734661711	NPX
BCAP31	4015.01025359019	442.194827393079	164.702355431538	224.64291341144	0.466171737091618	0.841331651163665	-27.4505945645852	209.759432008827	0.89629749401345	0.986207762479453	0.749478500410851	8.10497869006533e-18	1.0045261467384e-16	0.0410216525061828	0.0561328813203208	-0.0689987948816461	0.151042099894012	-0.00683699239374024	0.0522492360064056	-0.109245494966295	0.0955715101788147	NPX
BCOR	1408.03702672549	221.630206337968	202.005102886079	189.347305613663	0.290111069283602	0.729575853290346	205.43192128786	176.802297810215	0.249646927297677	0.942836035750819	0.308408557847694	8.75454532498861e-05	0.00011856321317617	0.143465760524678	0.136358958812548	-0.123797798747915	0.410729319797272	0.145899516410878	0.12764930717264	-0.104293125647496	0.396092158469252	NPX
BCORL1	554.559853111622	45.6534547335258	-50.115126246053	33.7052415615555	0.142038532163191	0.542558015622293	-1.56486855526944	31.4721360149176	0.960500952082925	0.991956486580384	0.47235242916243	4.24587306357336e-08	7.89346401364321e-08	-0.0903691927297986	0.0612319881846064	-0.210383889571627	0.02964550411203	-0.0028218208485324	0.0567520340693389	-0.114055807624437	0.108412165927372	NPX
BEND2	1914.25792940658	227.883048414119	-350.847448616189	202.604050397237	0.0882230764146725	0.440039490897574	-527.134795764574	189.180730825795	0.00703371807260506	0.151410036405025	0.402906398174392	1.47616400196245e-06	2.37703659393305e-06	-0.183281178166493	0.108065031088022	-0.395088639099016	0.0285262827660298	-0.275372920057846	0.104122330741917	-0.479452688312004	-0.0712931518036879	NPX
BEX4	728.938890962956	73.0465043467958	13.5393595537471	53.3315610874432	0.800421616633626	0.957511650900173	-5.7760782249136	49.7981342565532	0.908029523393196	0.986207762479453	0.481604991558584	2.53944079199954e-08	4.80847816633246e-08	0.0185740666626541	0.073186953364561	-0.124872361931885	0.162020495257194	-0.0079239539782041	0.0683205391208782	-0.141832210655125	0.125984302698717	NPX
BRCC3	556.649967671973	52.5027717433504	10.456029974673	45.3667421511225	0.818467250064728	0.957511650900173	0.250437140068805	42.3610160730125	0.995301637299574	0.997741102096876	0.268093046948191	0.000399692411362419	0.00050611206268492	0.0187838508612554	0.0815188409471948	-0.140993077395246	0.178560779117757	0.000449900574172645	0.0760999283550906	-0.148705959001805	0.14960576015015	NPX
BRWD3	1674.79311401148	188.034265922138	33.6278927447025	169.325018920539	0.843215425819824	0.960194792754225	-0.295251489549059	158.106566792093	0.998515915341529	0.998515915341529	0.213574563763027	0.0025716987921479	0.00296288677743237	0.0200788338949858	0.101127180605432	-0.17813044009166	0.218288107881632	-0.000176291320449647	0.0944036424226772	-0.185207430468897	0.184854847827998	NPX
BTK	5749.31624750868	470.816765865934	-182.84902499679	285.179220110541	0.52373647021496	0.858849622422257	-353.974680779666	266.284968987858	0.188540280862775	0.899460456305531	0.681461660970994	1.24124077560691e-14	5.34386818129711e-14	-0.0318036123123376	0.0496706116907757	-0.129158011226258	0.0655507866015828	-0.0615681353296666	0.0465895533406063	-0.152883659877255	0.0297473892179217	NPX
C1GALT1C1	344.589738306796	44.5211757186826	23.0661246716378	32.2591525280534	0.477234579633179	0.841331651163665	9.55420222299813	30.1218560986933	0.752151989989704	0.986207762479453	0.484990281720193	2.09853590395588e-08	4.06777812662538e-08	0.0669379325831853	0.0940147438826064	-0.117330965426723	0.251206830593094	0.0277263109166989	0.0874870474913361	-0.14374830216632	0.199200923999718	NPX
CA5B	970.731676848138	59.5166602338218	86.902707843166	54.678746868301	0.116991665735576	0.514511734256456	60.1568300234528	51.0560636517509	0.24312818416522	0.942836035750819	0.188613587139586	0.00561712236795239	0.00632893401788575	0.0895228927990995	0.0565941445221398	-0.0214016304642945	0.200447416062494	0.0619706057381125	0.0527325027928239	-0.0413850997358224	0.165326311212047	NPX
CASK	299.437738831071	20.7932655156988	24.0175470723295	21.0921229588664	0.259140898707403	0.700734926350432	8.6357336309742	19.6946864004073	0.662538067534012	0.986207762479453	0.00772515360369685	0.396056933588686	0.398983462654612	0.0802088179201725	0.070658958471272	-0.0582827406835207	0.218700376523866	0.0288398304925956	0.065802707307539	-0.100133475830181	0.157813136815372	NPX
CCDC22	1186.64032912376	107.682415868117	-22.2091509806668	63.2486807716558	0.726654797831558	0.939932525152466	-37.3571027775853	59.0582055427283	0.529318567165808	0.986207762479453	0.670922142202171	3.33287319763086e-14	1.36314513783102e-13	-0.0187159920622843	0.0533276853925468	-0.123238255431676	0.0858062713071075	-0.0314814033037041	0.0498511793368716	-0.129189714803972	0.0662269081965642	NPX
CD40LG	68.1102696811069	9.14888095563266	-6.05215132808361	8.46189824514477	0.477113039755458	0.841331651163665	-14.0369458487768	7.90126402236941	0.0804714105456846	0.685683477358021	0.173797751411438	0.00874644920067001	0.00966837222452442	-0.0888581319149059	0.124810246996395	-0.333486216027841	0.155769952198029	-0.206091473642638	0.119264272678168	-0.439849448091846	0.0276665008065707	NPX
CD99	4707.40758769847	1391.1770893206	4182.69242870242	883.400839884858	1.28623758579941e-05	0.000276879564522083	4027.35664329496	824.872040681662	7.49847209480361e-06	0.000235913468213437	0.68372914087835	9.99119621440469e-15	4.54044361299058e-14	0.88853415617393	0.322752826281879	0.255938616661447	1.52112969568641	0.855535996886983	0.307621638456295	0.252597585512645	1.45847440826132	PAR1
CD99L2	1054.04424737232	124.935839754679	47.2661063891357	62.7550171118525	0.45414455286777	0.841331651163665	71.1120055237459	58.597249052665	0.229441272751371	0.937102139194926	0.751186888092338	6.57019313764366e-18	8.3975281040508e-17	0.0448426207030377	0.0597741510186256	-0.0723147152934685	0.161999956699544	0.0674658636969224	0.0561649778724618	-0.0426174929331027	0.177549220326947	NPX
CDK16	1988.93206899536	192.668502241122	260.330010411912	131.929798731594	0.0528580730745454	0.348692772378856	55.1324552191702	123.188927826506	0.656017480995138	0.986207762479453	0.550035568240709	3.97394115195526e-10	9.73258641407006e-10	0.130889342310926	0.0675329239903808	-0.00147518871022037	0.263253873332072	0.027719627069525	0.0619954019559065	-0.0937913607640516	0.149230614903102	NPX
CDKL5	365.415254620574	26.9398742086712	-39.4816824898801	25.9328980505538	0.132898976225246	0.539921310665917	-24.4063677765441	24.2147409985913	0.317351519873567	0.984722682403864	0.115473141185697	0.0428910888090251	0.0454467754479048	-0.108046070848562	0.0714139319431423	-0.248017377457121	0.0319252357599964	-0.0667907742436376	0.0664490621031477	-0.197030935965807	0.0634493874785319	NPX
CETN2	551.798203247694	64.6460653173606	37.3105152066001	40.9004485913324	0.365126589360428	0.776486412764746	-15.7994124936531	38.1906321242859	0.680499780461173	0.986207762479453	0.631314466629469	1.03332027085989e-12	3.4927933122454e-12	0.0676162317800299	0.0745442103409183	-0.07849042048817	0.21372288404823	-0.0286325914087129	0.0692924721280594	-0.164445836779709	0.107180653962283	NPX
CFP	14653.7936103455	1727.73208825665	1062.85000434555	825.840679987657	0.202805891904673	0.622959711769844	-19.9394342137256	771.12546900922	0.979452671471519	0.991956486580384	0.780074798731702	1.47826457081173e-19	3.02305104730999e-18	0.0725307065601894	0.0570019056218277	-0.0391930284585928	0.184254441578972	-0.00136070117704186	0.0526231686576649	-0.104502111746065	0.101780709391981	NPX
CH17-340M24.3	78.9618556858317	6.49399791415143	-9.00846989376487	5.31220636878881	0.0948596729196005	0.467441038844778	-3.24155681641145	4.96025168882122	0.515807946809131	0.986207762479453	0.402905832358386	1.47620365491197e-06	2.37703659393305e-06	-0.114086349865018	0.0679267394761756	-0.247222759238322	0.0190500595082861	-0.0410521863785566	0.0629089907359954	-0.164353808221108	0.0822494354639944	NPX
CHM	361.29079740048	36.2058841402933	19.5069456160073	33.1927268792042	0.558842835395473	0.858849622422257	4.7495099989982	30.9935774570997	0.878697419787889	0.986207762479453	0.170137831553227	0.00973412353274973	0.0107311496627888	0.0539923678000146	0.0920317959387089	-0.126389952239855	0.234374687839884	0.0131459478989538	0.0857957968194108	-0.155013813867091	0.181305709664999	NPX
CHST7	336.293820048999	38.6498179932001	-19.7615224021179	29.116079224696	0.499804134053418	0.851749545116033	-43.0920961044245	27.1870238315081	0.117968040852971	0.794369171204603	0.453585895944767	1.16711926989742e-07	2.06645792808677e-07	-0.0587626689043486	0.0868422879624942	-0.228973553310837	0.11144821550214	-0.128138233697384	0.08217346916878	-0.289198233268192	0.0329217658734253	NPX
CLCN5	941.973554662792	85.4285772356286	-42.6842114542971	66.6178955797364	0.524020755137451	0.858849622422257	-62.5509750678277	62.2041965456331	0.318466866163125	0.984722682403864	0.402469498305879	1.50708769731162e-06	2.41725046353119e-06	-0.045313598500732	0.0708409190273314	-0.184161799794302	0.0935346027928376	-0.0664041731938214	0.066310069359858	-0.196371909139143	0.0635635627515002	NPX
CLIC2	256.367763838505	33.5957985484587	46.3541018561658	31.8002401158979	0.149899891846746	0.542558015622293	13.6241914123682	29.6933484486912	0.647935520735649	0.986207762479453	0.125481927904663	0.0332319042383749	0.0357680232460404	0.180810961417777	0.126284274730476	-0.0667062170539561	0.42832813988951	0.0531431534463536	0.116032433220842	-0.174280415666497	0.280566722559205	NPX
CMC4	189.53360228023	16.9749161848254	24.6602907945399	11.7582196935095	0.0399876576558799	0.3056463412285	7.89609879214961	10.9791911389089	0.474684631745751	0.986207762479453	0.533809966427466	1.13215002723592e-09	2.58686793932677e-09	0.130110389386675	0.0631225789805558	0.00639013458478559	0.253830644188564	0.041660680202105	0.0580474539511609	-0.0721123295421703	0.15543368994638	NPX
COX7B	1799.92453623465	196.454253411486	151.804648991145	100.426746262872	0.13563689519738	0.539921310665917	45.8357341232871	93.7730771680857	0.626684714621604	0.986207762479453	0.74754361154336	1.02621949979144e-17	1.19921078689914e-16	0.0843394519798661	0.0565492429627607	-0.0264970642271448	0.195175968186877	0.0254653643530929	0.0521724267895828	-0.0767925921544893	0.127723320860675	NPX
CSF2RA	1781.95840305408	232.652801679748	1535.70460096841	193.232104161489	4.40871159076122e-11	3.0052717343689e-09	1712.49062903478	180.429713091142	9.23011423882032e-14	1.88755836183875e-11	0.702982419302191	1.47797086203392e-15	8.28068606262838e-15	0.861807210727468	0.156265942623571	0.55552596318527	1.16808845826967	0.961016051833622	0.161230021997213	0.645005208719084	1.27702689494816	PAR1
CSTF2	227.057426986926	15.8091268536163	-10.4238642145114	13.656692953029	0.448146029041038	0.841331651163665	-7.68356013970634	12.7518830371456	0.548975409527465	0.986207762479453	0.342803598867853	2.16558097573863e-05	3.14086035133723e-05	-0.0459084926348242	0.0602313028566971	-0.163961846233951	0.0721448609643021	-0.0338397217024254	0.0562108896307541	-0.144013065378703	0.0763336219738527	NPX
CTPS2	316.131719415644	18.7579616889327	34.142913498312	19.1172942782471	0.0789166349282842	0.420464295504602	21.2236421709062	17.8506979296792	0.238920330465431	0.942836035750819	0.0999987234903911	0.06268972820135	0.0654084153937555	0.108002175679884	0.0608111680203877	-0.0111877136400764	0.227192064999843	0.0671354402846297	0.0566063537596644	-0.0438130130843126	0.178083893653572	NPX
CUL4B	1359.27391271958	127.67061781202	-80.5043863835291	97.3962161622149	0.411602774617629	0.815798910851687	-33.0797224786058	90.9433316713508	0.717270051140843	0.986207762479453	0.443231953812724	2.00408659165908e-07	3.47318396605323e-07	-0.0592260217975194	0.0718687325982595	-0.200088737690108	0.0816366940950693	-0.024336318213024	0.0669448522778388	-0.155548228677588	0.10687559225154	NPX
CXorf21	894.562496269782	91.6597766583468	120.348527771711	66.3161845570248	0.0743205419719271	0.410771644142137	-20.2548233379887	61.9224750713444	0.744676845603225	0.986207762479453	0.523663529667482	2.13491356251177e-09	4.77147348124216e-09	0.134533392885964	0.0754032579288818	-0.0132569926546446	0.282323778426572	-0.0226421557157258	0.0692598274436508	-0.158391417505281	0.11310710607383	NPX
CXorf23	352.504591386197	36.7260204200303	-7.28849947669802	30.9828103225261	0.814782864417064	0.957511650900173	11.3940872884891	28.9300766117972	0.695022281400625	0.986207762479453	0.32009843849319	5.5046812716934e-05	7.60613054095473e-05	-0.020676324946681	0.0879197470525973	-0.192999029169772	0.15164637927641	0.0323232308653986	0.0821391341042765	-0.128669471978983	0.193315933709781	NPX
CXorf38	2125.43846433397	184.240482710455	74.3498757585599	157.036650215695	0.637524727827515	0.912384362320394	11.9239077792172	146.632351110416	0.935446536718705	0.986868866919018	0.300628809960588	0.000118503185885594	0.000157875579893185	0.0349809589909055	0.0739465523448773	-0.109954283605054	0.179916201586865	0.00561009315456877	0.0689909383183139	-0.129612145949326	0.140832332258464	NPX
CXorf40A	689.963813331815	104.639664113111	39.558443952028	99.4927940809397	0.692268265424674	0.939270222902006	70.5377127703441	92.9010030116816	0.450517809972294	0.986207762479453	0.115071822850499	0.0433253493685005	0.0457882891258829	0.0573340850457091	0.144461942263881	-0.225811321791498	0.340479491882916	0.102233930834314	0.135535957531606	-0.163416545927635	0.367884407596262	NPX
CXorf40B	647.522070986768	42.5216608096207	63.3095285342553	33.2627967540071	0.061570589306893	0.395231278252395	61.2598241858796	31.0590049255935	0.0529604709635201	0.637083312472933	0.396531656517431	1.99394092593522e-06	3.15840881486409e-06	0.0977720009416468	0.0517690505119471	-0.00369533806176947	0.199239339945063	0.094606542279748	0.0483666044350751	-0.000192002412999132	0.189405086972495	NPX
CXorf56	845.829241658821	57.6515326149187	7.27069742169676	35.9124758260468	0.840212621677582	0.960194792754225	-5.1652319416185	33.5331322804981	0.878075547496642	0.986207762479453	0.628020828015344	1.35050553272983e-12	4.418854103092e-12	0.00859594001200246	0.0424623471999007	-0.0746302604998029	0.0918221405238078	-0.00610670769845764	0.0396474592093994	-0.0838157277488805	0.0716023123519652	NPX
