P1.mono	P4.mono	P5.mono	P6.mono	P7.mono	C4.mono	C5.mono	C6.mono	C8.mono	P8.mono	P9.mono	P10.mono	P11.mono	WHT7347.mono	P16.mono	P12.mono	P15.mono	P13.mono	P14.mono	P17.mono	C10.mono	C11.mono	C9.mono	P18.mono	P19.mono	P20.mono	P21.mono	P22.mono	P31.mono	P30.mono	C14.mono	C15.mono	C12.mono	C16.mono	C13.mono	P24.mono	P37.mono	P28.mono	P25.mono	P29.mono	P27.mono	P34.mono	P32.mono	P40.mono	P35.mono	P38.mono	P33.mono	P23.mono	P26.mono	P41.mono	P45.mono	C18.mono	P44.mono	C19.mono	C20.mono	P42.mono	C006P.mono	C007G.mono	C013G.mono	C014G.mono	P46.mono	C23.mono	C24.mono	C25.mono	C26.mono	C21.mono	P47.mono	P48.mono	P52.mono	P53.mono	WHT7559.mono	WHT7645.mono
CD99	4749.31443933203	4787.52162000194	9927.22533947265	3146.62954831351	8210.94207668747	6244.92273878632	9070.93573738418	10639.836718759	7457.21651061366	15103.6031371287	16600.1322597517	7979.61844809921	18296.7158366214	2453.84756497143	14271.5882570047	10257.0566563967	14097.5136041974	10266.472927484	15507.7917337817	9069.49026370405	11487.2561511253	17472.7403748297	21117.757950525	35939.5684899085	18881.9108843925	18143.297879449	27350.398510361	36007.6166384153	3176.73546804557	3094.60119312161	8372.34612825375	5925.82191030102	6529.6468811899	4752.57167387439	3897.81629002021	8566.19713474205	10867.0357354159	9772.66835772672	7943.37790492609	8168.07935629807	10338.464733407	5263.71842930415	5544.62557141354	3535.8596563612	14465.229767189	11871.5107317357	4855.05147626873	6362.43763952218	9690.43505549132	5490.18470099448	8884.02106802171	3983.61384586318	9255.77895721576	5526.88867649453	5088.64968678022	10301.2050580189	5796.42107718138	4851.67552659932	6884.81161249583	7480.10282434108	9908.43130834626	7318.71013510168	6471.8161280395	6879.35189579571	6420.63214134563	3541.45571752124	9358.13651554152	11881.5850946788	13025.9612698661	5031.15188439848	9766.78923552252	3692.38831307125
CD99L2	1146.43735316284	1108.63929810416	1120.25644736029	890.822790624141	487.63508242827	1131.72482219255	1217.54783176263	1315.15172697198	1518.01848296951	1883.75319382184	2174.36067024574	1089.18548559065	701.875332994908	843.292522088664	955.024499001683	547.555255836582	1203.1924374722	837.329837025968	852.972261372281	2003.71190565175	2165.0113061706	2128.73344831784	1648.98530291819	1680.89919059047	1959.23639284786	1910.09896907623	2631.92230474667	2117.52115728515	411.481992567166	686.063911262921	466.244126723662	623.063535418382	709.549370202905	773.525713329262	600.365016847148	474.044685003276	652.871354601335	496.134696432392	599.276609283733	464.64524698981	703.435178416914	361.891760348239	645.83078632685	352.10423357819	840.0065750777	755.843851956856	497.251311074778	514.581848681524	629.772881300053	984.922684941931	658.756881444563	527.931652166029	720.994569904694	668.869805767951	521.626616863317	694.996564953361	1062.1368919651	1106.76397891053	1103.32317868613	1820.8597741255	1261.37482054875	883.88386329661	931.809506348306	1329.94529850992	921.731769933418	1041.3143290213	1293.87735293454	1270.80085150505	1013.98117084182	1149.17652353096	1292.75257653658	812.938487842276
CDK16	1735.53160479885	1454.58491269996	1274.47087601888	1158.95690375022	1079.50976138388	1245.31946847073	1232.80389849671	1690.09269401667	1356.6847997378	3113.87042393687	1016.77897065487	2579.30544429869	1364.43062554061	1383.41879814869	1461.24716170238	1453.4510932324	1811.85531377682	1480.4107543536	1704.9931347379	2778.88380922936	3103.97237948785	2946.30855247843	2174.7576656412	3895.59587139672	3425.84123265296	3174.30999654845	3897.97510350537	5093.46181210843	1760.29037874005	2391.37719207768	2457.25674994786	1372.77149532744	1479.94840889099	1048.04733078037	1180.54975830144	1875.89064263113	1784.28982832586	2084.20409014069	1961.05204854044	2307.64214497992	1980.203340794	1858.39394450614	1977.39852439815	1260.29568791236	3696.89070631014	2110.00226002384	1581.44098328618	1650.91218553116	2027.81446970264	1053.65668831689	2515.28269055613	1730.63137822584	1992.96480261342	2108.23179112132	1694.14085467411	2614.18360026548	1867.47734179693	2035.98724249883	3109.40966269306	2195.42089816424	3427.19396877725	2935.4165433997	2687.80895089576	2349.35529819778	2649.42282303789	2514.33498062022	2348.80490909024	2234.22030341521	2564.88888160637	3332.79946685601	2792.9014981541	3259.63434203237
CDKL5	331.6131422928	313.25026932843	250.392854040152	284.139817434495	354.115101879619	371.935615575472	342.266404747446	200.448838307264	274.767660348658	143.014364800828	549.617399379329	394.117052383025	210.688690081889	595.915471901148	234.360624678528	180.440438457207	228.285324741811	243.103433001712	273.061033537991	300.834919022967	232.5562885089	216.25904015201	272.351514459194	201.520273652694	219.584384009265	233.272263779224	228.490992039435	179.827731674307	286.560652525101	306.960878554625	276.838520884264	426.809894091243	459.13398761033	405.824807866518	467.298681613839	366.123578675059	391.753842359894	332.647193927426	307.489718759863	257.768234288444	322.607834696042	361.572095230505	429.970563163492	374.49570147799	182.930499998519	363.359066913777	518.614160345887	336.192267548143	360.155237881753	436.989411477552	285.446653954383	451.285137483709	373.828190300844	363.252518369777	396.160938249186	226.948286091837	756.638427905658	558.751384118163	372.921298624876	454.683401618127	179.852558499148	291.325745063089	308.573057999296	319.318793213592	375.660921431068	367.749435151457	258.162226175196	399.735085952728	184.325336544869	242.227860681309	508.927446488505	549.32465247665
CETN2	782.496439655133	752.093193116906	1260.4905106356	765.534336848992	1449.45736469853	983.790892923496	1047.7352827678	828.415430128504	763.969140166878	470.661611158793	797.103993807379	341.829856745442	909.890038739995	417.605106752949	660.599123189912	1414.22548346917	266.394229122779	379.487320650829	723.924911068777	461.841332296507	351.663008453253	412.397966982682	419.886529815373	530.37380542042	497.186074103214	465.075500487179	372.98820669804	583.922973586743	421.973399951821	176.307432659581	408.422481374075	245.577912613039	265.040612532835	212.609099449504	241.618835443624	366.560245781119	327.369687393149	232.832027968822	248.257337718847	235.162103505814	466.949852661025	177.840520701972	305.652314326685	124.320511544116	239.143463271511	415.70675358789	282.705357837445	256.572808902643	320.951057868909	209.291337255742	231.580168231862	252.409474008635	320.319101069579	296.294530898642	235.558122430746	305.056909695229	281.549010574987	234.982067082507	335.555381393379	232.236023580288	366.62578551112	430.416987488855	328.963080597128	324.405035714943	324.670422170694	316.181113314477	481.394291121836	330.553717465967	287.543241048797	409.692382412316	370.899588737107	299.058650828999
CFP	17299.7734996967	16890.4426589501	18344.1763069199	12628.4263015364	11392.3862952391	16022.3506559447	20219.5825623994	21798.6997853524	18899.9761085954	20691.22820379	24086.5072045381	10663.6837597466	19329.3165279567	10689.0832348329	20089.5626741568	2773.72419875945	16354.4614993579	14135.4289039901	13171.6272516703	21830.5614816137	24429.8800947409	33776.2469485757	26520.4025945755	24264.0100294802	23452.6324650471	22297.6723617487	28947.4067540034	34396.6269384865	4570.51033133016	9085.88741927283	8185.38401154502	7011.80463881082	7624.86061636036	7370.80119018487	5621.70986343454	4527.88483592255	9061.72406678875	6815.84262633429	7654.60899220971	5953.37453010348	7777.35343540454	3709.68013354575	6720.57091502645	2033.44806429922	11553.3063067736	7504.90258343819	4339.49871608382	6369.97221875415	5935.44471266272	7324.75555028346	6166.98658319876	6467.74330222395	9636.46106162489	8385.88063075235	6139.83210883583	7249.72956884065	10018.2844557353	13229.9611730205	14280.4270672742	17953.9256354102	16644.4502417211	13215.0098773895	12863.3091796787	20133.2107720122	13106.9942312791	14211.5582009076	15574.7044062528	16751.4178106412	14527.5428933483	18256.0867199231	10104.8258331412	10968.7422796547
CH17-340M24.3	88.0296504822102	95.6733102572591	92.9392852105221	111.757958374209	164.713209719481	101.628502733283	85.3350033023947	24.451588987051	72.5957766593668	85.5025730522119	78.2719773368304	46.5056389341139	99.7756689367235	60.4915786081044	105.787149248112	0	99.3285595302267	118.919596815026	78.3241605053683	95.8416461376823	78.8460872350292	83.3486696940708	101.992369369695	61.0359585792981	54.7660429984972	65.6814438071107	99.1280756215077	104.097799655841	64.9246680285996	63.5883835577058	34.7052275144344	45.5993563781506	44.4701379052266	42.9789580040398	39.7784385178577	34.4884892137743	35.5063823414039	36.0522362093205	42.416269691332	28.7928467467424	46.6376449295617	39.7513642044226	47.7086717407892	29.2217766800553	64.5634818631206	50.9269181775726	26.2553622000763	58.0079670761604	38.0212575989077	27.5581208400463	37.9020291417647	38.28507323191	41.662362489187	42.6755496902503	20.3231907270992	58.5144878204057	54.5370103560049	51.0318939156169	76.2697055142261	66.4908520645501	71.9527383871772	65.2384492353148	81.7840018005939	55.4460978807414	75.4916232580514	47.3507296759054	58.4420053870764	60.9362348645567	95.469445876258	101.820971549387	41.3013927725073	59.0586545033901
CHM	315.303022590525	240.102532742594	456.118203304637	246.717799160443	244.225546581709	871.945461803291	682.300672317034	453.218602935065	390.48082605455	224.860875745062	655.225103363721	445.16454093185	365.083118436611	852.029350020375	239.010832758118	794.082587470403	261.43139255902	377.486690664942	507.854082208041	167.968951130445	276.417828886767	150.829362619251	162.7339861089	223.624197872572	208.174956037216	207.738753823162	262.077957169814	130.530686602259	246.02259416785	258.023971784838	234.328220225969	455.699450987251	317.812357431358	527.397755918707	400.201919117382	390.986897349917	364.271845772338	356.307011908795	258.813900700372	318.56995869816	328.056713245093	448.183880302319	408.062792358388	532.630742515993	211.416130986699	337.452194327584	433.972137316382	377.133589580671	329.574587598013	401.534385740562	338.171878799525	515.833879320372	334.14068634638	326.459377106587	430.452469529629	274.621667151213	531.916307455949	544.008566161142	351.574681088249	372.064995291227	225.840993234463	260.738441707027	249.840449812428	391.578893677979	425.29053696827	283.132446820914	250.586743086656	337.960120226188	286.287358636125	249.536322518386	416.655456918588	478.569554087144
CHST7	244.806116270727	216.488950191957	460.808983720505	275.505881746218	177.725139598019	228.29403290293	217.462222026212	431.458183525843	582.94286555035	494.060179397503	519.063837002516	370.952576802569	320.988374129133	577.550166615449	391.311976974535	182.09544758906	279.965031038589	161.125468258831	341.759114222169	555.621236881232	456.448739586931	642.688065818465	558.44864571968	795.32458268897	443.380867224274	346.161841698008	444.650915988452	772.083867851684	199.7454839367	382.793625137966	285.330921213817	127.592265497546	175.799732027345	168.595882916418	187.019886928309	176.891368102915	155.930839899804	128.487801811776	172.022148678273	119.085183616897	212.223968681004	119.321069555529	318.143512381135	52.1641778647293	307.10162305089	246.135076783749	185.362956197915	197.13543794768	271.378111392145	163.331118675982	144.257692769916	202.917353099409	219.136785389931	155.529296878777	236.871703780163	269.773723989749	161.829999077074	189.042884998521	340.433944035389	225.43009696058	215.255992204061	365.401196926018	343.293821517831	466.832530951345	371.022761832673	257.977222613594	240.769191120804	405.653965369725	208.173455374835	730.203731231393	170.838080056414	154.227236400281
CLCN5	702.997177770854	689.789802510882	390.604607686206	413.610581661266	430.378640288876	754.791827141449	635.130321977631	560.287647816535	721.786973501352	638.930649021417	1106.93848953215	1596.01536352087	382.137386274415	1199.14555770174	397.955447602717	918.117627256977	476.118456440305	646.915762222919	756.80607705003	522.370614956906	730.476960868698	613.225850510203	450.177585499721	662.225459027546	615.904328890762	858.492561557941	733.025315255734	828.322036090102	1099.73699655608	1060.3658148723	1149.07123921833	1721.92512125932	1209.45752740088	1631.70659577353	1503.02071782552	1248.74579986566	1347.64296125751	1341.38068575275	1083.29504907752	1226.04826824941	1106.06796137011	809.994737608692	1058.87606431158	1498.61678436909	707.57260467783	1095.73858530793	1119.21969508433	976.481119315019	998.283400081734	1390.37952338646	1237.95991684447	1330.17969904285	1159.95065887134	1258.48999765149	1173.63735950986	904.681917990567	1580.24149680537	1469.29641616109	1107.6290631013	1381.92323820272	636.330318261703	877.319326100303	880.482357436043	901.062342616742	1128.59316973067	1224.17847426081	1017.30335493285	944.103989171424	619.921626433327	704.644605658541	1621.80528469525	1746.60908090615
CLIC2	269.319797860764	215.226861680601	193.038585859678	108.229527360432	142.285386624587	862.951142540259	703.964081153946	293.984675564645	581.296101242972	159.07314853086	622.426793185319	223.87318011198	369.249121547271	431.933346095569	422.714330206003	162.089715462259	119.061076600597	221.525090107176	273.182677860725	110.553981518892	104.612104422899	87.1779436374566	241.512707965849	108.09456185714	122.267003278585	205.958535810354	49.3867533356305	229.726632788594	188.583042226298	216.678596526586	252.729045530312	189.174787885115	233.207132737498	355.227089902921	312.42219657367	373.757823868528	193.0557261964	256.319312831176	267.797028528566	235.172136556157	204.175225547739	247.371682429444	204.181629383584	390.927594990164	125.694125337308	272.791797424924	233.978497528904	163.219984008625	309.766623548297	290.553262744166	121.008072225449	210.493832727043	309.70466184516	402.164448267756	284.87944362238	177.979843598349	267.288714194339	304.888983064079	187.144920715356	181.139508703037	422.584455249892	405.082562033408	235.353602088009	146.607135505698	457.209105604249	256.140665423807	145.205722280377	201.977913123018	192.495831045457	166.124240099745	224.028890872481	147.609443273356
CMC4	166.150756041486	207.123535640792	114.654442090481	176.880199890273	122.7240943514	377.614920238205	343.914897119117	181.454474857145	239.291232005454	274.571336301864	282.37490851863	201.948311493013	374.26936913388	215.105353352228	298.654058229702	362.42869215271	228.776799860587	253.306696435562	234.24821545329	217.190596059499	218.249988262172	291.310521604211	309.336657143913	223.86218001755	264.473277944449	252.733550418468	328.504119909033	281.802633607571	106.408989116285	217.686496711821	132.40476471936	114.816011068715	135.454990665722	136.389871683637	99.2555196644481	154.417507615397	145.308517612141	106.582593915534	126.003851216591	111.631921674621	142.492268343995	114.812956070779	145.378102362102	92.6382320038343	235.361730549874	172.283934404634	100.101469672242	137.620045692747	161.264638985749	132.243207090196	146.525054703501	100.40556361297	155.29757362167	174.102707678842	101.155418679454	158.20415497638	180.994933842903	152.143442481929	178.711322223977	216.166969063945	250.263943900578	243.838077284846	195.837248543737	228.574452658049	229.992568994932	165.297082652192	276.030092611994	212.685002321783	231.13566915264	241.951531625808	170.315063773628	186.794041996231
COX7B	1994.05879589318	2919.76711623013	1445.33372409181	1940.57939934324	1935.51075392401	2522.07842147945	3866.07917670461	1857.06821953977	2556.49413597328	3571.22918582094	2839.23913205906	1517.65070868391	3537.97968672383	1793.04818145428	2472.66082720901	3019.45714533212	2059.2749780482	2277.10146907604	1372.69690776589	3335.50817574129	2873.05413100959	3241.35604698492	3434.67677298379	3911.21182035413	3222.61196004495	3428.16436489804	3105.6416386558	3949.08551878928	1401.71435347496	1590.43020643878	1578.86645721735	1028.82266551452	1250.93238689726	1250.65170374949	1205.40334404637	1452.6064951467	1432.42291365342	1237.26220547198	1567.4631191083	1222.09527135978	1643.95523561288	1126.23717677202	1436.09394691092	909.138396137925	1666.98992871012	1654.56999765149	1146.78072073908	1399.8090873312	1468.16759853661	1337.80090405963	1193.83538452743	1075.96753017117	1527.33929038685	1338.04186217269	1006.88021078312	1432.2118361355	1291.25703814327	1403.76565513729	1527.73441855193	1115.13931616084	1696.09565528146	1770.97904157907	1615.28532382207	1270.24548713421	1326.24227524405	1555.02115208426	1640.6052135662	1235.22527363119	1573.79503201774	1768.36852816394	1238.51686819014	1236.90389858499
CSF2RA	1680.31601790082	2081.30397142489	1592.68508900516	1416.4861303954	1100.46709735068	6401.09847290589	5459.36333212594	3270.54948454167	3768.89341880601	6266.06107108191	6343.21259636018	3674.81528052518	4385.52915113189	1404.01434655663	3680.9444223803	3831.04540475696	5566.38429517113	5390.25252343123	4804.80843954963	2293.09854006372	4063.24267519555	4781.87048249207	5282.94740988368	6236.26382177417	6354.74218053553	4986.53364655298	5491.23001656186	6313.98345196403	1576.53600852659	1514.37735143661	2438.74277421248	2860.34730314691	2831.59691836619	2897.65987808183	2106.66742830397	4096.66661676162	3407.67535871733	5327.48060210513	4025.88140791592	4857.6084202147	3643.72846246443	5109.08480268903	3995.98042458962	4359.85081673638	3880.57326044398	3578.50181637147	3004.33246991499	3433.95200530448	4611.9674975182	4550.66665498505	5406.7667963487	2082.85791978407	3281.95857920437	2861.04693406539	2545.05256677339	4257.29093169066	3356.39682675764	3287.92442534753	2280.95161228675	4845.28158003234	2956.31898466145	2232.16441874035	3011.95236702739	3346.97814731527	2313.40639884871	1223.72494678165	2209.16788043757	5668.58593298667	3806.26879826486	1705.70740243626	4592.20212410776	1491.82625795553
CSTF2	164.993380070857	242.253282233848	178.954860619077	139.149758129842	66.7202881731449	369.806888516065	390.246984350783	283.915127244396	231.992971531206	238.651633230957	198.371295394132	141.822549193667	123.032673303967	245.633752333511	117.257529593739	119.677869387157	188.741545315801	190.710929928663	243.041453001064	246.224708671214	255.420241535012	230.351334221423	315.068203899558	187.337936906533	208.564998104356	155.73947069718	237.54024181016	177.669113528231	158.002747879772	143.751379733143	143.389016413463	135.039195166354	135.709320666125	207.258616435959	187.455509728766	70.561682952877	132.208773283306	138.765637751573	85.3435649026989	146.338300123441	99.1345955051143	120.174599908166	131.748548773455	118.30484625845	95.3507419676171	116.946891297688	150.266762211787	120.125737803794	123.790159363721	248.797907779257	95.0502028165384	126.541744303171	155.915463317654	199.992184297563	109.563052513617	109.937201310904	211.297778140567	278.26364615175	192.952709316171	227.041992399188	210.406393536687	304.524447941313	211.024180857183	265.527349922842	251.95797333075	294.28939002788	259.528948057799	308.105911583544	169.828021275313	265.735491827994	185.119387885258	166.6832509572
CTPS2	419.114183979429	325.450978982132	167.032466200183	218.399330786729	115.186229035133	376.257087801113	432.67642719986	336.581315015977	444.346061043818	360.962280568302	518.046907272907	434.822321666599	409.720291088167	351.753541851894	309.990506414904	690.300994471775	280.446793023408	335.907805493188	348.950873329929	284.555055365447	329.267204454825	322.843250518568	322.376010280225	368.576660610567	311.163026627528	352.301631739003	292.053450500061	337.307027216454	400.803731500426	375.028707217447	361.029972070806	354.905631422746	342.214135137453	356.320625805694	341.145003371536	467.150933461994	308.792899627862	389.338337852264	402.149857204066	419.374266616454	392.622117594601	521.570246254949	416.623805975707	583.368924800388	277.584972888412	410.780561589083	406.03400087699	354.713345020865	343.055447446505	365.66703751801	440.061493829391	386.922940598667	358.188575526487	342.432525421333	406.688397037664	416.618364108841	401.515268126535	455.248934966552	385.328850757652	364.732816078022	332.347220508616	338.163909865411	346.502310348012	332.747590716856	322.799487182151	348.493940318879	244.034708298167	294.847055003328	273.661237597714	269.994574897525	445.582253829317	484.715607350582
CUL4B	1646.7542112106	1262.15654777832	1266.14654733567	1009.67443779605	945.999049008412	2498.91782162573	1919.84644462144	1395.80133789692	1775.86808741074	1119.27078385724	3637.31904601835	1842.21795797658	1726.79909342821	2538.17771908758	1141.37264304212	2023.6700304653	929.179714123194	1484.41059576927	1893.17895651312	1039.36438175435	913.280330333046	703.29345385442	783.632321580674	787.022782386636	795.360890026719	1237.99151385188	720.160043831502	476.100948831557	963.672773627439	895.804232517559	820.288646802686	975.731903134832	839.212317514229	1312.04825647165	1010.0468289811	824.866527416025	631.745692621164	762.39141277689	838.590552204837	743.584113901421	865.075153044971	898.782342839564	790.979131723756	959.355901588803	524.797321154182	991.864285556305	1001.70480720006	885.236213388833	902.585656543758	1094.63489183746	690.632062494638	922.732336087723	850.481324147955	613.32774474202	1060.67011536603	708.311690195956	1858.44113226323	1631.66529824109	1443.80505875341	1471.44030640363	790.845804006293	1093.9705868635	1098.91161213213	1578.05830957346	1491.3146076232	1209.38514190569	1363.82687309989	1392.36500842	1105.20227707888	1069.52637806843	1949.488167042	2282.48985536416
CXorf21	915.737562633931	1135.53530272184	1188.61324115916	1053.49126771561	1620.44578060879	2689.42097830328	1664.07203118502	1832.08578070671	1061.85881907623	627.281832816413	981.987163827271	904.135275291176	1066.55438375059	1099.2846389797	893.927878135406	1611.49011616238	423.13422733394	895.484200107565	661.790037620006	469.174424124193	444.816542811627	341.976606945494	474.36356186612	651.436567024507	452.289520391695	588.235545408598	494.175368332583	352.802067170541	698.836431091125	493.550886532578	545.514039094504	600.823458334948	413.539821415115	597.515139729993	496.396612234929	873.26094150043	597.777653156076	856.320145046633	514.597737766946	705.745596290438	752.282925268018	614.872577547071	671.900165533561	676.49094692555	429.493615730908	623.269978931979	413.210717244358	515.859898543652	508.853973241627	531.84142503484	648.544778518034	584.085134530146	530.217608059733	718.80249520644	542.183578892739	620.717174259399	1067.5088022623	822.805707957986	667.195265694284	662.573669494773	564.774542292111	461.095085578552	456.423585864705	484.726092325479	764.176853957746	487.080229156152	546.721878844085	666.773975179373	470.348573580544	471.993191969023	851.505302888254	1540.66898172084
CXorf23	239.602057064142	281.114909107706	338.367900073744	263.944924596164	357.444837910494	392.790854007157	365.020117535908	289.927404132916	306.566174934234	122.900336652219	328.681614406109	449.938079344078	277.473163629111	588.655295114109	218.102043659579	1152.77576611391	276.885856023405	433.058862810539	460.759403446482	214.786129067334	256.403594327426	143.021092866298	233.789486959	232.546005251382	207.65628406948	185.213251253162	211.861495727414	152.426511497557	542.848609702335	386.838917636441	343.235072205446	503.793157537882	490.398358178895	455.928782337976	551.513733424563	427.033112250377	571.135417845432	482.691773822725	387.964421753742	474.389471479288	423.439846548887	427.666764634648	579.564563676914	625.587719128307	281.122063371695	449.694965878444	592.34703646575	530.490610897408	520.111670145534	510.785769587386	420.681083489863	530.888933045017	334.272315121342	208.689399614491	572.03773795557	268.137374376824	437.372422390608	391.442859487272	270.283746253043	350.529279495945	206.742490015782	391.288161390375	384.914977289385	373.214555325681	443.585442902731	277.823124040093	268.348576315416	415.702298800252	285.02442919905	335.474728582932	553.279210280552	549.069959842995
CXorf38	2289.08652067009	2051.72913018146	1437.19483560274	1566.5550940997	1258.58541896147	4465.22803527009	4475.23645439527	2947.9018778752	2752.12407290957	4265.91613952359	3958.93129313766	1819.16698610746	1488.31840859351	2971.03849645975	1634.58802901089	1800.30797961023	1651.79116440479	1723.27958595399	2083.19905009336	2306.74968108572	2311.59411148281	2127.21692221237	1851.45080803198	1947.82682218751	2086.13733771458	1841.43350254194	2269.13961598364	1540.90339043007	1212.39356069496	1273.86282063588	1150.16977077271	1722.73744080826	1839.73164062817	1987.39185835352	1973.14762340278	950.799437967736	1211.4958732361	1366.25715246599	1454.18555978551	1149.04066066522	1159.37069199735	988.320729836305	1270.41365611981	1264.30781113924	1063.96691548061	1726.90633372	1542.32383010108	1460.97251688679	1290.90001595569	1979.19527578568	1092.93732094298	1455.07363127011	1612.18166860276	1590.80301369345	1151.52081604355	1225.57327306787	2371.69058249053	2657.74341378789	1547.5103351205	2494.86375851313	1403.75674851029	1524.03297265176	1755.56252323433	2461.76707516969	2162.29999168762	1884.23467503316	2709.70728340313	3021.0678729975	1340.52788012032	1777.52647794256	2993.38295814247	2546.62275584128
CXorf40A	346.733178479633	640.163251859072	528.167887711309	438.244197660346	356.069207487095	631.975510859001	887.379580967071	657.820491759785	516.653647696831	536.099077498338	407.680801958405	469.359097987806	564.74824046796	376.883033415445	630.222542741087	442.598868006305	695.872939679234	568.737270437727	391.003779837144	696.61322771119	580.449411497711	732.084498594924	748.592827712163	533.445401411299	605.245371688354	519.950052876026	626.029094625604	886.209270316633	322.400086954743	373.45476545803	407.150092203704	346.164978213221	319.33744301128	371.46696709035	334.083981963446	245.136930350415	531.880413898951	1640.43635679964	519.446065925646	1244.2397141586	335.233234605539	521.073186370072	369.873026307128	255.786203855049	490.852764158119	521.453264930142	253.063225697923	401.904289672515	446.802951929096	386.649096505993	357.600405505523	946.729612891211	511.004306355812	479.106163688794	315.560144768549	581.764826662163	904.196506921008	2375.37844108143	553.781556217006	2026.75077460317	728.072081625066	557.170570786417	597.866441616349	453.943780970478	447.183237634036	655.885029768802	679.310232791732	567.751281174948	543.270382195052	458.321186688623	1990.57284910812	2368.81534314721
CXorf40B	756.470561819503	642.1757277554	568.026040327217	561.982722896839	463.914220431143	652.637482427508	869.675904124393	696.28909912483	797.222886382329	621.754819496538	396.184223091643	822.569649913093	1035.24706084628	495.538270330171	725.443557739672	441.917349770753	688.981573742265	709.092076773764	547.296767590489	789.044846413073	715.307260124764	846.453248815438	841.174825373853	857.062992707391	819.312573724399	793.067778166361	892.460983752767	1013.79404719042	515.803818983904	516.134554933089	526.052722357992	380.892116556653	348.412075583641	359.051874997186	473.030826164849	520.965417223418	485.232655290487	882.539939667287	559.250585487898	826.652363084415	597.980220782535	556.911572795016	549.106450734348	382.858072365763	783.532270621681	538.470064927567	444.316048212337	510.837355081303	664.37239015629	432.273844356478	621.246106098904	334.684442513166	538.148925777732	503.395767937603	466.858832040932	742.909711208611	626.426876500588	746.955140061991	823.860653594777	888.258650384224	940.959725009536	693.540686641152	665.11969000235	626.968065208987	738.865602612737	777.836487994752	611.191179028885	668.044855008251	766.830563745313	685.051583720349	936.398318522518	1133.22036193829
CXorf56	988.381558441645	1022.49635803436	813.74878481093	1049.44929084049	815.531649376789	1385.42618940881	1680.33211441273	639.985195807424	1219.56891987264	1069.85354103955	886.968172070916	762.25009518926	857.243093615706	696.845568803334	854.207020548565	639.259286833061	933.762256079452	849.996795976661	864.585486353888	1220.83581321566	1090.9523511003	1164.37599913885	1083.1062458223	1173.90552235155	919.225048933292	1260.79081933237	1326.43815100658	1174.00346325541	868.907843266651	787.407299515556	572.284438530573	436.699276728736	627.301745042535	587.332725242239	571.308139016109	651.063704730546	578.295801526011	579.765016140139	708.221113125803	647.996211028981	750.817954119306	677.310172797321	659.477220966025	472.064054539372	744.495352010001	748.927860011116	505.250441938698	622.40448086008	689.143539979855	646.212373297708	603.272553974682	593.458674688339	662.721415917061	650.96808587599	558.715415260736	568.536779272071	570.272184841463	545.223003762895	565.840492943711	677.012352066695	751.577365595998	723.311550025753	599.074675457659	702.751546054691	626.816088602975	691.417334419602	771.514051217349	682.795469240209	583.31435791698	899.269912153993	617.137966414084	748.575011094961
CXorf65	49.7716738898992	48.5272304048023	16.4100407334836	68.8747379127503	78.8335604764327	19.7633816883754	45.2018260592235	16.8093698322325	28.6674561003156	73.1410566131227	5.03467401295006	69.770697814884	59.1944248258444	70.8431287949272	76.614529632172	140.46705674278	23.3409192411552	63.4051669802015	60.9498597707467	31.218208619629	44.1289180612833	33.3182739429312	31.3449796029279	50.5384239190011	62.7914231365494	40.1971582946507	52.1122617553076	74.3177095596672	99.2849240391574	66.2714401995864	66.4373398904945	37.8830020885473	48.3284492347544	34.59054237384	40.4264428138576	96.7646362495676	44.15380490308	78.5438358187502	31.6890607660808	89.2240773366598	59.0018489054077	58.0823232795049	86.5626047572412	75.0716366682679	69.7091087596871	54.5363031570684	61.1012514907021	55.5501684044149	61.1878980660681	50.302201001813	56.7854348951097	68.3161516884556	46.1778201758877	54.2381604713303	62.1360450560968	114.48940064042	34.3488112937055	38.4140061358001	57.0509348324494	37.290663478131	91.3227994143735	93.4575329679869	55.2587894793638	50.5848420156999	88.6629832592501	57.9097283168983	50.2913435730753	54.5192820887113	133.886973051392	97.7453124045268	35.2117967408303	43.181133486991
CYBB	64242.6296106155	45758.8570770538	41994.0237091913	36406.1894211507	27911.4616793274	127640.927782556	102263.192962606	54314.6559747127	62493.7355178647	67220.3979589545	110738.895404499	42954.0598836744	24120.3150300665	82125.2588488782	33355.2728436419	57132.649107222	28060.9525234535	50424.5706308088	45721.9118220513	38639.2892366576	34504.8897959521	28730.7247503921	23771.8094816568	59134.993705293	36279.1356905865	34510.2344890828	34252.5883696786	19855.5593638582	18017.7685597696	18314.10385833	18797.5835462328	23888.9808271644	21450.9640399707	37525.2787760616	23772.2138018513	11972.299810829	16944.429847328	20277.3918969293	18855.3023291001	11832.2491442301	21552.123911641	16070.7241015721	27824.0340548603	17781.1544931211	19074.7502988381	25690.4421831965	23307.1615800604	20323.5073215108	17690.1522277663	36951.6334101803	19140.4351830335	21084.180393426	22980.9554755089	16682.4206715053	33718.7135954359	17675.4620194519	51269.7409646649	60992.0907798426	33694.1551718707	44451.4500400013	16127.6130694302	20725.6900800679	27583.2063623987	50074.341361761	41160.6391445426	24200.6754126076	37843.0363057607	45326.3494625173	20929.1846733257	30658.8242042464	57734.1826994293	72476.7937821172
